"","date","plate"
"802","2010-10-07","4YANKEES"
"803","2010-10-07","LULURN"
"804","2010-10-07","MAHALO2"
"805","2010-10-07","65BUS"
"806","2010-10-07","MAILMOM"
"807","2010-10-07","MAPSALES"
"808","2010-10-07","7SAMIRA7"
"809","2010-10-07","MAY313"
"810","2010-10-07","74GRAND"
"811","2010-10-07","74TARJAR"
"812","2010-10-07","MBHAVEN"
"813","2010-10-07","MENAUNT"
"814","2010-10-07","888LOH"
"815","2010-10-07","MINNDAVE"
"816","2010-10-07","MNT2BEE"
"817","2010-10-07","MOEBETA"
"818","2010-10-07","MONKEES"
"819","2010-10-07","MOTION70"
"820","2010-10-07","MRS2THDR"
"821","2010-10-07","MSFLIP"
"822","2010-10-07","NOT2DAY"
"823","2010-10-07","NSXR"
"824","2010-10-07","NVRGVEUP"
"825","2010-10-07","NYCTBUS"
"826","2010-10-07","NYDD2"
"827","2010-10-07","OGDIZZEL"
"828","2010-10-07","OLDSEVEN"
"829","2010-10-07","OMYHKBH"
"830","2010-10-07","ONLYNBLK"
"831","2010-10-07","ORAAPPS"
"832","2010-10-07","PHANTYM"
"833","2010-10-07","PIKNSTIK"
"834","2010-10-07","PRE0963"
"835","2010-10-07","QTRMLRNR"
"836","2010-10-07","RON8N"
"837","2010-10-07","ROT944"
"838","2010-10-07","RV191"
"839","2010-10-07","SEHMEEN"
"840","2010-10-07","SETHREED"
"841","2010-10-07","LAURE1"
"842","2010-10-08","SPY4ND"
"843","2010-10-08","SXN8"
"844","2010-10-08","44GC09"
"845","2010-10-08","SEKTN8"
"846","2010-10-08","GANJAN"
"847","2010-10-08","TXMSG"
"848","2010-10-08","USWWII"
"849","2010-10-08","IH8MUD"
"850","2010-10-08","X82ND"
"851","2010-10-08","YTRY2"
"852","2010-10-08","ZMAN10"
"853","2010-10-08","DGC959"
"854","2010-10-08","DMZ68"
"855","2010-10-08","JSF68"
"856","2010-10-08","JUAN23"
"857","2010-10-08","10TOO8"
"858","2010-10-08","4RKDZ"
"859","2010-10-08","SEADAN"
"860","2010-10-08","SIMRAYAN"
"861","2010-10-08","EYEDONOR"
"862","2010-10-08","FABFORD"
"863","2010-10-08","FAB4BTLS"
"864","2010-10-08","ANDIEBUG"
"865","2010-10-08","ANGELAD"
"866","2010-10-08","ARCHSTU"
"867","2010-10-08","SUREWIN"
"868","2010-10-08","A68PONY"
"869","2010-10-08","BADONIAN"
"870","2010-10-08","F1T4ME"
"871","2010-10-08","S77777S"
"872","2010-10-08","GETACLUE"
"873","2010-10-08","TFCATER"
"874","2010-10-08","BENNY36"
"875","2010-10-08","BENZBUNY"
"876","2010-10-08","THEIXXI"
"877","2010-10-08","GLENN52"
"878","2010-10-08","BHALLA2"
"879","2010-10-08","GNHORNT"
"880","2010-10-08","TINATARA"
"881","2010-10-08","BILLEP"
"882","2010-10-08","GOJO"
"883","2010-10-08","GOT2FLOW"
"884","2010-10-08","GOT2LAFF"
"885","2010-10-08","GR8CAMP"
"886","2010-10-08","BOOMPAPA"
"887","2010-10-08","BRAYNE1"
"888","2010-10-08","GWH"
"889","2010-10-08","BR1DAL"
"890","2010-10-08","UNA"
"891","2010-10-08","UNBREKBL"
"892","2010-10-08","UNCLSAL"
"893","2010-10-08","UNIONS1"
"894","2010-10-08","BURCHY"
"895","2010-10-08","HHCM"
"896","2010-10-08","IBELEEV"
"897","2010-10-08","IBGR8FL"
"898","2010-10-08","WCHYWMN"
"899","2010-10-08","WHATAJAG"
"900","2010-10-08","WHEC33"
"901","2010-10-08","WHNPOST"
"902","2010-10-08","INTA150"
"903","2010-10-08","CRU2"
"904","2010-10-08","XBADABNG"
"905","2010-10-08","XCOCOX"
"906","2010-10-08","CYCLNE"
"907","2010-10-08","C2PAINTS"
"908","2010-10-08","YEAABRO"
"909","2010-10-08","DDYSGRLZ"
"910","2010-10-08","JG45"
"911","2010-10-08","JHC8818"
"912","2010-10-08","JKWJW"
"913","2010-10-08","JOECOOL5"
"914","2010-10-08","DMCONST"
"915","2010-10-08","JRCPAJD"
"916","2010-10-08","JRC3888"
"917","2010-10-08","JSQUAD"
"918","2010-10-08","1H907"
"919","2010-10-08","JTRX2"
"920","2010-10-08","DRTAB"
"921","2010-10-08","12929PM"
"922","2010-10-08","EDRO1"
"923","2010-10-08","KGJAMES"
"924","2010-10-08","1962TBRD"
"925","2010-10-08","KLC13"
"926","2010-10-08","KMZISVR"
"927","2010-10-08","2TIM17"
"928","2010-10-08","LEGEND29"
"929","2010-10-08","LIBERTA"
"930","2010-10-08","343KHT"
"931","2010-10-08","4NORWAY"
"932","2010-10-08","LOCAL3"
"933","2010-10-08","LOCAL417"
"934","2010-10-08","LOGICIAN"
"935","2010-10-08","LUV4CMX3"
"936","2010-10-08","MARCMLLP"
"937","2010-10-08","7A74"
"938","2010-10-08","MC4"
"939","2010-10-08","MEI1688"
"940","2010-10-08","87TTYP"
"941","2010-10-08","909LBY"
"942","2010-10-08","MILRGRL1"
"943","2010-10-08","MTDESERT"
"944","2010-10-08","MXTUNDRA"
"945","2010-10-08","NASIOC"
"946","2010-10-08","NOZMBIES"
"947","2010-10-08","NYY16"
"948","2010-10-08","OFJ777"
"949","2010-10-08","ORSOGNA"
"950","2010-10-08","PENGW1NS"
"951","2010-10-08","PHD68"
"952","2010-10-08","POOFIT2"
"953","2010-10-08","PRNC1PSA"
"954","2010-10-08","RAIDERS4"
"955","2010-10-08","RDP64"
"956","2010-10-08","REDSLADY"
"957","2010-10-08","RIPRAH"
"958","2010-10-08","ROCNDOC"
"959","2010-10-08","SHAINAW"
"960","2010-10-08","SHEPS50"
"961","2010-10-08","VALE5"
"962","2010-10-09","EVILR6"
"963","2010-10-09","TU250X"
"964","2010-10-09","XDUDEX"
"965","2010-10-09","LTOR"
"966","2010-10-09","L1V2RD"
"967","2010-10-09","OSOLVD"
"968","2010-10-09","R1DEON"
"969","2010-10-09","SICKSS"
"970","2010-10-09","AMR186"
"971","2010-10-09","FEDUN"
"972","2010-10-09","TEN24"
"973","2010-10-09","BE11A"
"974","2010-10-09","BIGOX"
"975","2010-10-09","GRWNT1"
"976","2010-10-09","BRZRKR"
"977","2010-10-09","USACID"
"978","2010-10-09","WAKE"
"979","2010-10-09","INTELL"
"980","2010-10-09","XJETSX"
"981","2010-10-09","XOXO94"
"982","2010-10-09","KC2ODL"
"983","2010-10-09","172INT"
"984","2010-10-09","EMJDB"
"985","2010-10-09","86TF69"
"986","2010-10-09","MWFS1"
"987","2010-10-09","NICAJ"
"988","2010-10-09","N1CE1"
"989","2010-10-09","PAVG"
"990","2010-10-09","POP28"
"991","2010-10-09","RESLNT"
"992","2010-10-09","RFG10"
"993","2010-10-09","AAANYC"
"994","2010-10-09","ABOSS302"
"995","2010-10-09","AFGCPA"
"996","2010-10-09","ALK888"
"997","2010-10-09","SOULSIS"
"998","2010-10-09","SPNGEBOB"
"999","2010-10-09","SPORTCUB"
"1000","2010-10-09","AMYSDAD"
"1001","2010-10-09","FBRF4"
"1002","2010-10-09","ANGLSNIC"
"1003","2010-10-09","FGW"
"1004","2010-10-09","APRUTIUM"
"1005","2010-10-09","ARGOMGMT"
"1006","2010-10-09","STRYV2XL"
"1007","2010-10-09","SUEBARZ"
"1008","2010-10-09","SUNFLWR4"
"1009","2010-10-09","FORTYONE"
"1010","2010-10-09","SUVSKPOD"
"1011","2010-10-09","AZ1Z"
"1012","2010-10-09","SWITZ3"
"1013","2010-10-09","FTSGRC"
"1014","2010-10-09","BBBBBBAD"
"1015","2010-10-09","BELLARUS"
"1016","2010-10-09","GODOT"
"1017","2010-10-09","GOISRAEL"
"1018","2010-10-09","BKPONY"
"1019","2010-10-09","TOMIC9"
"1020","2010-10-09","BLUECUBE"
"1021","2010-10-09","TOYPULLR"
"1022","2010-10-09","GROSE4"
"1023","2010-10-09","TREYPHAN"
"1024","2010-10-09","GR8WHITE"
"1025","2010-10-09","GSG180"
"1026","2010-10-09","TRUXTIME"
"1027","2010-10-09","GUZLNGAS"
"1028","2010-10-09","BRONX11"
"1029","2010-10-09","HANKSNOW"
"1030","2010-10-09","BUGGIRL"
"1031","2010-10-09","BUGNVASN"
"1032","2010-10-09","BUS4GUS"
"1033","2010-10-09","HILYFVRD"
"1034","2010-10-09","HISFAVOR"
"1035","2010-10-09","CAMOGURL"
"1036","2010-10-09","HPPYDAZ"
"1037","2010-10-09","HRK4"
"1038","2010-10-09","VIVERE65"
"1039","2010-10-09","CHACHASU"
"1040","2010-10-09","CHEFMO"
"1041","2010-10-09","WADEVER"
"1042","2010-10-09","CHRISTYG"
"1043","2010-10-09","ILOVEPT"
"1044","2010-10-09","ILUVWD"
"1045","2010-10-09","COMM261"
"1046","2010-10-09","CORAL1"
"1047","2010-10-09","WOODSTOC"
"1048","2010-10-09","IRULE2"
"1049","2010-10-09","WRKNCLAS"
"1050","2010-10-09","CRRRUZIN"
"1051","2010-10-09","ISEJR"
"1052","2010-10-09","CRUZSELL"
"1053","2010-10-09","ISTUSA"
"1054","2010-10-09","WY2PHAT"
"1055","2010-10-09","IWASHERE"
"1056","2010-10-09","C5ZOH6"
"1057","2010-10-09","JAMBO"
"1058","2010-10-09","YOGAMAN"
"1059","2010-10-09","YOGAVAN"
"1060","2010-10-09","YOGIMOM"
"1061","2010-10-09","DENJER"
"1062","2010-10-09","DENX01"
"1063","2010-10-09","DEY4"
"1064","2010-10-09","DIPOY87"
"1065","2010-10-09","JN1927"
"1066","2010-10-09","DRC23"
"1067","2010-10-09","DREAM109"
"1068","2010-10-09","DRPAVERS"
"1069","2010-10-09","DULEAMER"
"1070","2010-10-09","KATBATT"
"1071","2010-10-09","KENSGRL"
"1072","2010-10-09","EEJIT"
"1073","2010-10-09","EJAY"
"1074","2010-10-09","ELIBETH"
"1075","2010-10-09","2TW1STED"
"1076","2010-10-09","3MITWOHS"
"1077","2010-10-09","LGT4ME"
"1078","2010-10-09","LHUGHES"
"1079","2010-10-09","LJM3"
"1080","2010-10-09","4JADE"
"1081","2010-10-09","LUVEGGS"
"1082","2010-10-09","61MMBYS"
"1083","2010-10-09","MAK1221"
"1084","2010-10-09","86IROCK"
"1085","2010-10-09","METSYANK"
"1086","2010-10-09","MEXICO86"
"1087","2010-10-09","9AMDALAS"
"1088","2010-10-09","MHDIII"
"1089","2010-10-09","93AX"
"1090","2010-10-09","MOSHEN3"
"1091","2010-10-09","MRWHTAIL"
"1092","2010-10-09","NCP2116"
"1093","2010-10-09","NODEMS"
"1094","2010-10-09","NORA1"
"1095","2010-10-09","NTA"
"1096","2010-10-09","NTAGNIZR"
"1097","2010-10-09","NYARONE"
"1098","2010-10-09","OHSOSEXY"
"1099","2010-10-09","OMNTEC1"
"1100","2010-10-09","PCG"
"1101","2010-10-09","PETE"
"1102","2010-10-09","PGE1"
"1103","2010-10-09","RAJAY"
"1104","2010-10-09","RAMBABU9"
"1105","2010-10-09","REMIGM"
"1106","2010-10-09","RHONDAM"
"1107","2010-10-09","RINNA"
"1108","2010-10-09","RIPMMH"
"1109","2010-10-09","RLCC1"
"1110","2010-10-09","RLCC2"
"1111","2010-10-09","RLCC3"
"1112","2010-10-09","RLG1"
"1113","2010-10-09","RLNTLES"
"1114","2010-10-09","ROJ22"
"1115","2010-10-09","ROKNROBN"
"1116","2010-10-09","RSNGDRGN"
"1117","2010-10-09","RVNSANGL"
"1118","2010-10-09","SHERRES"
"1119","2010-10-09","62BN"
"1120","2010-10-09","TOBACK"
"1121","2010-10-09","ENMAXX"
"1122","2010-10-09","49VML"
"1123","2010-10-11","ATLAS"
"1124","2010-10-11","WILDRT"
"1125","2010-10-11","LOYLTY"
"1126","2010-10-11","NYRMAN"
"1127","2010-10-11","ADK10"
"1128","2010-10-11","FCSB"
"1129","2010-10-11","AS52"
"1130","2010-10-11","SWTBKR"
"1131","2010-10-11","GHOTRA"
"1132","2010-10-11","CBALX"
"1133","2010-10-11","H4XOR5"
"1134","2010-10-11","CUR4KC"
"1135","2010-10-11","JAFB"
"1136","2010-10-11","YEHYAH"
"1137","2010-10-11","JET3R"
"1138","2010-10-11","YVETTE"
"1139","2010-10-11","MAMAD"
"1140","2010-10-11","MIDNGN"
"1141","2010-10-11","RAMSY1"
"1142","2010-10-11","SKAYE"
"1143","2010-10-11","SMOOCH2U"
"1144","2010-10-11","FAMOSO"
"1145","2010-10-11","FASHNYC"
"1146","2010-10-11","SPOOLNYO"
"1147","2010-10-11","GENERAC"
"1148","2010-10-11","GGGMEN"
"1149","2010-10-11","GHERARDI"
"1150","2010-10-11","GJELOSH"
"1151","2010-10-11","THUNDR97"
"1152","2010-10-11","BIGBRTHA"
"1153","2010-10-11","BLKHENY"
"1154","2010-10-11","TRUELUVE"
"1155","2010-10-11","TWINS421"
"1156","2010-10-11","UHOSER"
"1157","2010-10-11","HEMI44"
"1158","2010-10-11","VERMN8TR"
"1159","2010-10-11","CATHJOCK"
"1160","2010-10-11","CAZSUV"
"1161","2010-10-11","CESI"
"1162","2010-10-11","HUNTING2"
"1163","2010-10-11","H11SSS"
"1164","2010-10-11","CRAZYDAD"
"1165","2010-10-11","CRAZYTRN"
"1166","2010-10-11","W2EXY"
"1167","2010-10-11","ZOSO"
"1168","2010-10-11","1BAD69SS"
"1169","2010-10-11","1TSATR4P"
"1170","2010-10-11","KANTHARI"
"1171","2010-10-11","KBMINI"
"1172","2010-10-11","D1GITAL"
"1173","2010-10-11","EBAWLIN"
"1174","2010-10-11","EEG86"
"1175","2010-10-11","1968PLY"
"1176","2010-10-11","2DEVIANT"
"1177","2010-10-11","EMRG37"
"1178","2010-10-11","ENIMSAJ"
"1179","2010-10-11","20TENC6"
"1180","2010-10-11","LABHAWK"
"1181","2010-10-11","LECHUGA"
"1182","2010-10-11","300SL90"
"1183","2010-10-11","LILAV8R"
"1184","2010-10-11","LINDATOM"
"1185","2010-10-11","4AFRICA"
"1186","2010-10-11","LKRSQ3"
"1187","2010-10-11","4MI3BOYZ"
"1188","2010-10-11","LSTRONG"
"1189","2010-10-11","682CTR"
"1190","2010-10-11","8XABUELA"
"1191","2010-10-11","8535LG"
"1192","2010-10-11","MIZUMOM"
"1193","2010-10-11","MOTEK10"
"1194","2010-10-11","MPICARD3"
"1195","2010-10-11","MSTABILL"
"1196","2010-10-11","MY1972SS"
"1197","2010-10-11","NALYNN"
"1198","2010-10-11","NEEDSLIX"
"1199","2010-10-11","NULAUTRE"
"1200","2010-10-11","NUMONEY3"
"1201","2010-10-11","OBD2PSI"
"1202","2010-10-11","ORGANIST"
"1203","2010-10-11","PRB61"
"1204","2010-10-11","RAVEN11"
"1205","2010-10-11","RYANLLC"
"1206","2010-10-12","KEVDIA"
"1207","2010-10-13","SNOOPE"
"1208","2010-10-13","SOSORY"
"1209","2010-10-13","AYNI"
"1210","2010-10-13","ILUVLP"
"1211","2010-10-13","MSUMA1"
"1212","2010-10-13","MY50TH"
"1213","2010-10-13","ARMYAA"
"1214","2010-10-13","TF95"
"1215","2010-10-13","TGF76"
"1216","2010-10-13","BEPCTA"
"1217","2010-10-13","H2HMR"
"1218","2010-10-13","JMD1"
"1219","2010-10-13","JPK4"
"1220","2010-10-13","1PCTER"
"1221","2010-10-13","1XY"
"1222","2010-10-13","LCHAIM"
"1223","2010-10-13","LOVED"
"1224","2010-10-13","LUVNOW"
"1225","2010-10-13","MBMW1"
"1226","2010-10-13","84Z9"
"1227","2010-10-13","MJETER"
"1228","2010-10-13","NIKES"
"1229","2010-10-13","PING"
"1230","2010-10-13","PS2"
"1231","2010-10-13","QED1"
"1232","2010-10-13","RM2SS"
"1233","2010-10-13","SEAGAL"
"1234","2010-10-13","ABRAMSC"
"1235","2010-10-13","ABRAMS1"
"1236","2010-10-13","ABRAMS3"
"1237","2010-10-13","ABRAMS7"
"1238","2010-10-13","EUNICE2"
"1239","2010-10-13","SIS9"
"1240","2010-10-13","SIX12"
"1241","2010-10-13","SJT13"
"1242","2010-10-13","ADKS4ME"
"1243","2010-10-13","SKY512"
"1244","2010-10-13","AGRAV8ED"
"1245","2010-10-13","ALIJO"
"1246","2010-10-13","SONICX"
"1247","2010-10-13","SOOTORY"
"1248","2010-10-13","AMBASDOR"
"1249","2010-10-13","FASHION1"
"1250","2010-10-13","FDA24"
"1251","2010-10-13","APL12"
"1252","2010-10-13","ARALYN"
"1253","2010-10-13","ARCHERY"
"1254","2010-10-13","FIREHOME"
"1255","2010-10-13","STEPDOWN"
"1256","2010-10-13","FLOG999"
"1257","2010-10-13","FOOT77"
"1258","2010-10-13","AUTOMD4"
"1259","2010-10-13","FOYANDO"
"1260","2010-10-13","FPARIS"
"1261","2010-10-13","AYLIO"
"1262","2010-10-13","FRITZIE3"
"1263","2010-10-13","FYVE"
"1264","2010-10-13","BATMAN77"
"1265","2010-10-13","GAPPER2"
"1266","2010-10-13","GCS10"
"1267","2010-10-13","BB8"
"1268","2010-10-13","BCL402"
"1269","2010-10-13","BC725"
"1270","2010-10-13","BEAJAM"
"1271","2010-10-13","BIBIN1"
"1272","2010-10-13","GOALSOUL"
"1273","2010-10-13","GOEFBE"
"1274","2010-10-13","BLKGATOR"
"1275","2010-10-13","BLUBRD57"
"1276","2010-10-13","BOBS4WD"
"1277","2010-10-13","GWSPORTS"
"1278","2010-10-13","TUTORLI"
"1279","2010-10-13","BRONXNYR"
"1280","2010-10-13","BROWNDD"
"1281","2010-10-13","BYKTYKE"
"1282","2010-10-13","HEYTAXI"
"1283","2010-10-13","HGUZMAN"
"1284","2010-10-13","HH2DIVA"
"1285","2010-10-13","CABRAMS"
"1286","2010-10-13","UVM12"
"1287","2010-10-13","CAN03"
"1288","2010-10-13","HNRLOCK"
"1289","2010-10-13","VLG1"
"1290","2010-10-13","CHANGO1"
"1291","2010-10-13","HV124"
"1292","2010-10-13","CHEDDER"
"1293","2010-10-13","VROOM500"
"1294","2010-10-13","H758"
"1295","2010-10-13","IFRAME4U"
"1296","2010-10-13","COFFEEK"
"1297","2010-10-13","COMM262"
"1298","2010-10-13","WMKAIK"
"1299","2010-10-13","INUNDER4"
"1300","2010-10-13","ISHVEEN"
"1301","2010-10-13","WYAY"
"1302","2010-10-13","CR5"
"1303","2010-10-13","CUEVAI"
"1304","2010-10-13","IYD"
"1305","2010-10-13","CVILLE"
"1306","2010-10-13","CW333"
"1307","2010-10-13","JCPLUS3"
"1308","2010-10-13","JDSRPAC"
"1309","2010-10-13","DAZIMD"
"1310","2010-10-13","YOYAYA"
"1311","2010-10-13","DDS81B"
"1312","2010-10-13","DEEELISH"
"1313","2010-10-13","JHS657PL"
"1314","2010-10-13","DEYOE6"
"1315","2010-10-13","JJNV"
"1316","2010-10-13","JLUNA1"
"1317","2010-10-13","Z1M"
"1318","2010-10-13","DIROFFAC"
"1319","2010-10-13","JOEDEERE"
"1320","2010-10-13","06USNA"
"1321","2010-10-13","JOJOBOB"
"1322","2010-10-13","DLA5"
"1323","2010-10-13","JRE"
"1324","2010-10-13","KEBLAQ"
"1325","2010-10-13","KLSESQ"
"1326","2010-10-13","ELITE111"
"1327","2010-10-13","KOLEISH"
"1328","2010-10-13","KRUZEON"
"1329","2010-10-13","LAST83"
"1330","2010-10-13","LATINA03"
"1331","2010-10-13","LDS63"
"1332","2010-10-13","3ABRAMS"
"1333","2010-10-13","LECANN"
"1334","2010-10-13","LEFORT2"
"1335","2010-10-13","3MDS4US"
"1336","2010-10-13","LEX4U"
"1337","2010-10-13","LGCAMINO"
"1338","2010-10-13","3320QF"
"1339","2010-10-13","LIBRAQU2"
"1340","2010-10-13","LIF2ST"
"1341","2010-10-13","4ABRAMS"
"1342","2010-10-13","4SABRES"
"1343","2010-10-13","4THEKIDS"
"1344","2010-10-13","LORNA67"
"1345","2010-10-13","40AMULE"
"1346","2010-10-13","42BAM"
"1347","2010-10-13","LST351"
"1348","2010-10-13","5JUSTICE"
"1349","2010-10-13","LUCYAH"
"1350","2010-10-13","LUVNL1FE"
"1351","2010-10-13","57HRDTOP"
"1352","2010-10-13","6X888"
"1353","2010-10-13","MALHI"
"1354","2010-10-13","MDENNIS"
"1355","2010-10-13","MEGUEL"
"1356","2010-10-13","MERBEAR"
"1357","2010-10-13","MIASBABY"
"1358","2010-10-13","MITZIE"
"1359","2010-10-13","MOXIE"
"1360","2010-10-13","MTOWTDI"
"1361","2010-10-13","NH777737"
"1362","2010-10-13","OHJONNY"
"1363","2010-10-13","OWENGOIN"
"1364","2010-10-13","PANDA8U"
"1365","2010-10-13","PB08"
"1366","2010-10-13","PFC14"
"1367","2010-10-13","PINENYC"
"1368","2010-10-13","PJH3"
"1369","2010-10-13","PORTUGAL"
"1370","2010-10-13","RADIOS1"
"1371","2010-10-13","RAKANAKA"
"1372","2010-10-13","RAWPWR69"
"1373","2010-10-13","RIANNAD"
"1374","2010-10-13","RMS26"
"1375","2010-10-13","ROKTHIS"
"1376","2010-10-13","RUPPSTER"
"1377","2010-10-13","SAOIRSE"
"1378","2010-10-13","SHADIEST"
"1379","2010-10-14","FRETS"
"1380","2010-10-14","JYRIDE"
"1381","2010-10-14","1200LD"
"1382","2010-10-14","93GSXG"
"1383","2010-10-14","EPPY54"
"1384","2010-10-14","SUM01"
"1385","2010-10-14","HOPE49"
"1386","2010-10-14","CD1023"
"1387","2010-10-14","INSAN3"
"1388","2010-10-14","100NC"
"1389","2010-10-14","KEDIRI"
"1390","2010-10-14","EF6"
"1391","2010-10-14","LJBVNV"
"1392","2010-10-14","6CATZ"
"1393","2010-10-14","6TOURS"
"1394","2010-10-14","9THCAV"
"1395","2010-10-14","NANAS"
"1396","2010-10-14","NY7374"
"1397","2010-10-14","SEC231"
"1398","2010-10-14","SERI3S"
"1399","2010-10-14","SISTAGRL"
"1400","2010-10-14","ADR3NLIN"
"1401","2010-10-14","SLCESQ"
"1402","2010-10-14","SMAORW"
"1403","2010-10-14","SMITHACA"
"1404","2010-10-14","ALLROOF"
"1405","2010-10-14","STORMLAX"
"1406","2010-10-14","ASANCHEZ"
"1407","2010-10-14","ASHREI"
"1408","2010-10-14","ST1LTHE1"
"1409","2010-10-14","AUTOXTCY"
"1410","2010-10-14","SUSHI"
"1411","2010-10-14","FTA78"
"1412","2010-10-14","BALEY"
"1413","2010-10-14","BALM4GOD"
"1414","2010-10-14","TAB3520"
"1415","2010-10-14","TAT2222S"
"1416","2010-10-14","GELA"
"1417","2010-10-14","BECZICAN"
"1418","2010-10-14","TEN1502"
"1419","2010-10-14","GFR2546"
"1420","2010-10-14","THABEARS"
"1421","2010-10-14","BENZ100"
"1422","2010-10-14","BIZ"
"1423","2010-10-14","GOS"
"1424","2010-10-14","TONYT7"
"1425","2010-10-14","TOPSIDER"
"1426","2010-10-14","GRAMZZZZ"
"1427","2010-10-14","TOYYOT"
"1428","2010-10-14","GRPA3GI"
"1429","2010-10-14","TRUSTFEW"
"1430","2010-10-14","BORNIN56"
"1431","2010-10-14","GTS055"
"1432","2010-10-14","GURTLER1"
"1433","2010-10-14","BRKLNGRL"
"1434","2010-10-14","HAAB1"
"1435","2010-10-14","HABES1"
"1436","2010-10-14","BRRRR"
"1437","2010-10-14","BULKLEY"
"1438","2010-10-14","HEREAFTR"
"1439","2010-10-14","HIPCHIK"
"1440","2010-10-14","CAKEZ"
"1441","2010-10-14","VALETNYC"
"1442","2010-10-14","VAR10US"
"1443","2010-10-14","CCRET"
"1444","2010-10-14","VIPEIT"
"1445","2010-10-14","VIP789"
"1446","2010-10-14","HUGGY56"
"1447","2010-10-14","VOLKSTER"
"1448","2010-10-14","CHILE33"
"1449","2010-10-14","H500PE"
"1450","2010-10-14","CHULER1A"
"1451","2010-10-14","CLOUDE"
"1452","2010-10-14","CLUTE"
"1453","2010-10-14","COD3132"
"1454","2010-10-14","IMRFAR"
"1455","2010-10-14","INDRKS"
"1456","2010-10-14","INTHING"
"1457","2010-10-14","WOLFNY"
"1458","2010-10-14","C4RST3V3"
"1459","2010-10-14","JALFJL"
"1460","2010-10-14","YEIMY"
"1461","2010-10-14","JE"
"1462","2010-10-14","JELLYBNS"
"1463","2010-10-14","DEER222"
"1464","2010-10-14","JJETER"
"1465","2010-10-14","01LOVE"
"1466","2010-10-14","DISCMAN"
"1467","2010-10-14","DJG45"
"1468","2010-10-14","1JLT"
"1469","2010-10-14","1RDDOG4L"
"1470","2010-10-14","KAR1SHMA"
"1471","2010-10-14","117CF"
"1472","2010-10-14","1970BOYS"
"1473","2010-10-14","ELENA"
"1474","2010-10-14","2PUTTJB"
"1475","2010-10-14","3SEREEZ"
"1476","2010-10-14","LES39"
"1477","2010-10-14","LG1001"
"1478","2010-10-14","4G"
"1479","2010-10-14","4MYKITN"
"1480","2010-10-14","LOVABLE2"
"1481","2010-10-14","L1VINIT"
"1482","2010-10-14","MFBLUE22"
"1483","2010-10-14","9AUTUMN1"
"1484","2010-10-14","MONTARAY"
"1485","2010-10-14","MORMOR7"
"1486","2010-10-14","MRR82"
"1487","2010-10-14","MUKUK8M"
"1488","2010-10-14","NEUTEREM"
"1489","2010-10-14","NLGMAG"
"1490","2010-10-14","NMBR317"
"1491","2010-10-14","NYCELTIC"
"1492","2010-10-14","PAPRBOY"
"1493","2010-10-14","PARTYOKE"
"1494","2010-10-14","PAX2U2"
"1495","2010-10-14","PENGWYNS"
"1496","2010-10-14","PETPORT"
"1497","2010-10-14","PREMIUMN"
"1498","2010-10-14","RASMAS"
"1499","2010-10-14","RLDCAD94"
"1500","2010-10-14","SBATMAN"
"1501","2010-10-14","SHANMYLU"
"1502","2010-10-14","SHAQFOO"
"1503","2010-10-14","SHOWPUGS"
"1504","2010-10-14","KDT117"
"1505","2010-10-15","BSCOTI"
"1506","2010-10-15","IMLOWE"
"1507","2010-10-15","MANDO"
"1508","2010-10-15","FONCHA"
"1509","2010-10-15","S54E46"
"1510","2010-10-15","UMAG"
"1511","2010-10-15","CA73"
"1512","2010-10-15","VIVED"
"1513","2010-10-15","H1M"
"1514","2010-10-15","JUNGL4"
"1515","2010-10-15","KUPK8K"
"1516","2010-10-15","4DCV"
"1517","2010-10-15","LOVLEO"
"1518","2010-10-15","562WTV"
"1519","2010-10-15","8YOGI3"
"1520","2010-10-15","88RN99"
"1521","2010-10-15","MYG"
"1522","2010-10-15","NUTTIE"
"1523","2010-10-15","SEN888"
"1524","2010-10-15","ERDPJD"
"1525","2010-10-15","SIZMTRZ"
"1526","2010-10-15","ADA24"
"1527","2010-10-15","EWB1"
"1528","2010-10-15","EXTVE319"
"1529","2010-10-15","SLICKMS"
"1530","2010-10-15","SLOWPAR"
"1531","2010-10-15","SONNY6"
"1532","2010-10-15","AMER137"
"1533","2010-10-15","ANTIFA"
"1534","2010-10-15","FWP"
"1535","2010-10-15","BADRS"
"1536","2010-10-15","FYOCOUCH"
"1537","2010-10-15","BALETTAN"
"1538","2010-10-15","F4LLBACK"
"1539","2010-10-15","BATMBL3"
"1540","2010-10-15","GBORGH"
"1541","2010-10-15","GEN103"
"1542","2010-10-15","GEN104"
"1543","2010-10-15","GEN109"
"1544","2010-10-15","GEN121"
"1545","2010-10-15","GEN305"
"1546","2010-10-15","GEN306"
"1547","2010-10-15","GEN352"
"1548","2010-10-15","BEAN66"
"1549","2010-10-15","GEN65"
"1550","2010-10-15","GEN89"
"1551","2010-10-15","GIRSANG1"
"1552","2010-10-15","GLOBAL1"
"1553","2010-10-15","TIFFTT"
"1554","2010-10-15","BIG10FAM"
"1555","2010-10-15","BILLSNFL"
"1556","2010-10-15","TOM48"
"1557","2010-10-15","TOPPJOB"
"1558","2010-10-15","TORTORA1"
"1559","2010-10-15","HAS168"
"1560","2010-10-15","ULTIMATE"
"1561","2010-10-15","BULLET11"
"1562","2010-10-15","BUMBLLLB"
"1563","2010-10-15","BURRELL"
"1564","2010-10-15","HEMI54"
"1565","2010-10-15","VBSLADE"
